Name,FeatureId,Kind,Part,Vertex,X,Y,Z
"osm_way_1233256934_0_6","osm:way/1233256934","road",0,6,-35588.828297342276,-12301.687047744645,-1.1102029547515713
"osm_way_1233256936_0_0","osm:way/1233256936","road",0,0,-38134.01587274313,-12301.825263197812,-1.2570692131234296
"osm_way_1233256936_0_1","osm:way/1233256936","road",0,1,-37984.31421427416,-10373.158011201818,-1.2137988550449563
"osm_way_1233256936_0_2","osm:way/1233256936","road",0,2,-37851.25388812009,-8661.132597045316,-1.1803038826244006
"osm_way_1233256936_0_3","osm:way/1233256936","road",0,3,-37198.113635820795,-239.87957971713146,-1.0830593906301589
"osm_way_1233256937_0_0","osm:way/1233256937","road",0,0,-37198.113635820795,-239.87957971713146,-1.0830593906301589
"osm_way_1233256937_0_1","osm:way/1233256937","road",0,1,-37129.13241500611,372.27329803464534,-1.079109987881366
"osm_way_1233256940_0_0","osm:way/1233256940","road",0,0,-34021.11947889878,2115.5612696346293,-0.9094348041477573
"osm_way_1233256940_0_1","osm:way/1233256940","road",0,1,-34193.27929670864,2679.929628264414,-0.9207525370854341
"osm_way_1233256940_0_2","osm:way/1233256940","road",0,2,-34168.12153450549,2926.5680901428473,-0.9204926135122804
"osm_way_1233256941_0_0","osm:way/1233256941","road",0,0,-34080.48305865985,3946.450617050262,-0.9213172316083984
"osm_way_1233256941_0_1","osm:way/1233256941","road",0,1,-34052.8854780241,4115.320709043312,-0.9209148816992752
"osm_way_1233256943_0_0","osm:way/1233256943","road",0,0,-34052.8854780241,4115.320709043312,-0.9209148816992752
"osm_way_1233256943_0_1","osm:way/1233256943","road",0,1,-34005.030379099866,5104.093817409504,-0.9255260966117618
"osm_way_1233256943_0_2","osm:way/1233256943","road",0,2,-32545.074745857226,20367.89462790013,-1.1548781704789235
"osm_way_1233256943_0_3","osm:way/1233256943","road",0,3,-32101.167646860427,25365.094826354856,-1.3119313166725988
"osm_way_1233256944_0_0","osm:way/1233256944","road",0,0,-34735.20408023143,25583.827812246556,-1.4584778857738456
"osm_way_1233256944_0_1","osm:way/1233256944","road",0,1,-36720.18516875535,5358.366404686412,-1.0779165402709623
"osm_way_1233256945_0_0","osm:way/1233256945","road",0,0,-36720.18516875535,5358.366404686412,-1.0779165402709623
"osm_way_1233256945_0_1","osm:way/1233256945","road",0,1,-36782.65847229895,4501.798737881603,-1.0748763623613655
"osm_way_1233256945_0_2","osm:way/1233256945","road",0,2,-36845.940183487706,3583.016222715932,-1.0726885081925985
"osm_way_1233256946_0_0","osm:way/1233256946","road",0,0,-23171.12453522541,1123.9146591729186,-0.42122176181020876
"osm_way_1233256946_0_1","osm:way/1233256946","road",0,1,-27048.148942838005,1478.1733480543444,-0.5743374578893956
"osm_way_1233256946_0_2","osm:way/1233256946","road",0,2,-34021.11947889878,2115.5612696346293,-0.9094348041477573
"osm_way_1233256947_0_0","osm:way/1233256947","road",0,0,-34021.11947889878,2115.5612696346293,-0.9094348041477573
"osm_way_1233256947_0_1","osm:way/1233256947","road",0,1,-35425.78694394324,2314.354543190048,-0.9864782804498873
"osm_way_1233256947_0_2","osm:way/1233256947","road",0,2,-36025.814755054605,2382.09264370273,-1.0202846985102099
"osm_way_1233256948_0_0","osm:way/1233256948","road",0,0,-20758.8295792755,26916.461649566132,-0.9063717014754502
"osm_way_1233256948_0_1","osm:way/1233256948","road",0,1,-20661.43085944855,28155.205002729348,-0.9567999757251755
"osm_way_1233256948_0_2","osm:way/1233256948","road",0,2,-20603.78973964872,28447.393944337957,-0.9679293644552445
"osm_way_1233256948_0_3","osm:way/1233256948","road",0,3,-20063.158682372672,33262.388193462546,-1.1841161607833328
"osm_way_1233256948_0_4","osm:way/1233256948","road",0,4,-19819.62859976462,35428.80205861483,-1.2934059854927682
"osm_way_1233256948_0_5","osm:way/1233256948","road",0,5,-19565.184778438477,37692.98211793716,-1.4156092374747686
"osm_way_1233256948_1_0","osm:way/1233256948","road",1,0,-31045.294662115877,37692.554171652366,-1.8703403705757182
"osm_way_1233256948_1_1","osm:way/1233256948","road",1,1,-31780.565763868337,28048.121627245302,-1.4084694039667056
"osm_way_1233256952_0_0","osm:way/1233256952","road",0,0,8282.973791812692,32326.079837270925,-0.8745188224764888
"osm_way_1233256952_0_1","osm:way/1233256952","road",0,1,8504.629471039192,31212.877295082057,-0.8218721224352521
"osm_way_1233256952_0_2","osm:way/1233256952","road",0,2,7774.57828697932,23758.224197088235,-0.49068274378072374
"osm_way_1233256963_0_0","osm:way/1233256963","road",0,0,-5770.524240821816,9527.725552819436,-0.09736788447938238
"osm_way_1233256963_0_1","osm:way/1233256963","road",0,1,-6007.597088942462,7677.94470400533,-0.07455382012437894
"osm_way_1233256963_0_2","osm:way/1233256963","road",0,2,-6550.739032029444,2423.0122452851233,-0.03819874358441666
"osm_way_1233256963_0_3","osm:way/1233256963","road",0,3,-6715.546687127888,770.985788858784,-0.03576528726747519
"osm_way_1233256964_0_0","osm:way/1233256964","building",0,0,-8601.7053305856,2709.6217710710334,-0.06367810615799385
"osm_way_1233256964_0_1","osm:way/1233256964","building",0,1,-7825.4887645996705,2644.0834401001493,-0.05342236043155424
"osm_way_1233256964_0_2","osm:way/1233256964","building",0,2,-7862.021200826719,2219.6892838118524,-0.05224947619133502
"osm_way_1233256964_0_3","osm:way/1233256964","building",0,3,-8638.237299188862,2286.3385515785985,-0.06250995596808195
"osm_way_1233256964_0_4","osm:way/1233256964","building",0,4,-8601.7053305856,2709.6217710710334,-0.06367810615799385
"osm_way_1233256965_0_0","osm:way/1233256965","road",0,0,-7754.829844068135,889.8493990674319,-0.047691083063838846
"osm_way_1233256965_0_1","osm:way/1233256965","road",0,1,-8591.005239012042,-8735.67816270146,-0.11770953291119213
"osm_way_1233256965_0_2","osm:way/1233256965","road",0,2,-8600.746905416447,-8851.220056106245,-0.11943672785221793
"osm_way_1233256965_0_3","osm:way/1233256965","road",0,3,-13512.103440647541,-8463.568537824536,-0.1991683296857616
"osm_way_1233256966_0_0","osm:way/1233256966","road",0,0,-8600.746905416447,-8851.220056106245,-0.11943672785221793
"osm_way_1233256966_0_1","osm:way/1233256966","road",0,1,-8148.502812346297,-8895.653618951997,-0.11412737973159892
"osm_way_1233256967_0_0","osm:way/1233256967","road",0,0,-8148.502812346297,-8895.653618951997,-0.11412737973159892
"osm_way_1233256967_0_1","osm:way/1233256967","road",0,1,-7908.171969426813,-8925.647197671951,-0.11152708104660292
"osm_way_1233256967_0_2","osm:way/1233256967","road",0,2,-7765.271212928603,-9061.184932520055,-0.11168897126339061
"osm_way_1233256967_0_3","osm:way/1233256967","road",0,3,-7712.494080271591,-9225.609158386405,-0.11341134711813083
"osm_way_1233256967_0_4","osm:way/1233256967","road",0,4,-7727.103301682452,-9705.552067073842,-0.12072477708500173
"osm_way_1233256968_0_0","osm:way/1233256968","road",0,0,-7727.103301682452,-9705.552067073842,-0.12072477708500173
"osm_way_1233256968_0_1","osm:way/1233256968","road",0,1,-7765.259456543549,-10088.840112038135,-0.12714695515256835
"osm_way_1233256973_0_0","osm:way/1233256973","road",0,0,33816.22942158322,-12301.596425148178,-1.0139083555479544
"osm_way_1233256973_0_1","osm:way/1233256973","road",0,1,32720.516955763334,-12110.454400389077,-0.9531806733839687
"osm_way_1233256974_0_0","osm:way/1233256974","road",0,0,32720.516955763334,-12110.454400389077,-0.9531806733839687
"osm_way_1233256974_0_1","osm:way/1233256974","road",0,1,32699.888162799685,-12301.541728768876,-0.9557885694427171
"osm_way_1233256977_0_0","osm:way/1233256977","road",0,0,48156.453482471734,-5642.145814258312,-1.840108354696568
"osm_way_1233256977_0_1","osm:way/1233256977","road",0,1,49044.700230014,-5725.532799203852,-1.9084295910108295
"osm_way_1233256977_0_2","osm:way/1233256977","road",0,2,49547.282194858424,-5772.230395377997,-1.947634346911542
"osm_way_1233256977_0_3","osm:way/1233256977","road",0,3,49764.0663261547,-5792.2438668352215,-1.9646668844835347
"osm_way_1233256978_0_0","osm:way/1233256978","road",0,0,49764.0663261547,-5792.2438668352215,-1.9646668844835347
"osm_way_1233256978_0_1","osm:way/1233256978","road",0,1,50282.904012482606,-5606.748691523144,-2.0036342552096187
"osm_way_1233256978_0_2","osm:way/1233256978","road",0,2,53380.399718711866,-5888.062773334559,-2.2574948819478635
"osm_way_1233256978_0_3","osm:way/1233256978","road",0,3,54964.46532981711,-6032.032893041789,-2.39317303097053
"osm_way_1233256980_0_0","osm:way/1233256980","road",0,0,48419.72231485819,-2794.7266948882566,-1.8411386351012027
"osm_way_1233256980_0_1","osm:way/1233256980","road",0,1,49304.72542159507,-2872.5588923093783,-1.9091775577440018
"osm_way_1233256980_0_2","osm:way/1233256980","road",0,2,49989.99375915021,-2932.6018495857725,-1.9627085728794569
"osm_way_1233256981_0_0","osm:way/1233256981","road",0,0,49989.99375915021,-2932.6018495857725,-1.9627085728794569
"osm_way_1233256981_0_1","osm:way/1233256981","road",0,1,51041.16082905586,4034.2654573954756,-2.0518601280191007
"osm_way_1233256981_0_2","osm:way/1233256981","road",0,2,51379.13749400781,6788.355197227513,-2.1023663708739093
"osm_way_1233256981_0_3","osm:way/1233256981","road",0,3,51735.83694954749,10135.705599704019,-2.175653520508547
"osm_way_1233256981_0_4","osm:way/1233256981","road",0,4,51942.220532481915,12073.23584177129,-2.226201256892324
"osm_way_1233256981_0_5","osm:way/1233256981","road",0,5,52330.61487438774,15719.436344392881,-2.3374995897839312
"osm_way_1233256981_0_6","osm:way/1233256981","road",0,6,52442.746102975274,16770.41299454677,-2.3735164636704553
"osm_way_1233256981_0_7","osm:way/1233256981","road",0,7,52516.6878301966,17462.546638744912,-2.3982021326233394
"osm_way_1233264308_0_0","osm:way/1233264308","road",0,0,8293.395757943734,21379.61414196857,-0.4128729365291406
"osm_way_1233264308_0_1","osm:way/1233264308","road",0,1,7573.996865710385,21452.947099772166,-0.40640579214823447
"osm_way_1233264308_0_2","osm:way/1233264308","road",0,2,2057.517583037792,22017.3630704875,-0.38409185708587756
"osm_way_1233264308_0_3","osm:way/1233264308","road",0,3,-2822.389998782469,22505.07966904351,-0.40406976096960534
"osm_way_1233264308_0_4","osm:way/1233264308","road",0,4,-4994.397705004089,22721.70787496976,-0.42505420654919135
"osm_way_1233264311_0_0","osm:way/1233264311","road",0,0,51664.83808527039,37422.4414097071,-3.189245955351794
"osm_way_1233264311_0_1","osm:way/1233264311","road",0,1,51502.30061597843,35564.898936725855,-3.0696266567844077
"osm_way_1233264311_0_2","osm:way/1233264311","road",0,2,50739.2004042304,26861.55585910991,-2.581787552867354
"osm_way_1233264311_0_3","osm:way/1233264311","road",0,3,50269.44845268103,21011.18073013378,-2.3246539988249992
"osm_way_1233264311_0_4","osm:way/1233264311","road",0,4,50196.30482040033,20105.73903515433,-2.289659329029803
"osm_way_1233264311_0_5","osm:way/1233264311","road",0,5,50107.73191108022,19170.302050380804,-2.2538465178655542
"osm_way_1233264321_0_0","osm:way/1233264321","road",0,0,-23171.12453522541,1123.9146591729186,-0.42122176181020876
"osm_way_1233264321_0_1","osm:way/1233264321","road",0,1,-23432.51822124247,-347.0297134785012,-0.4298588482547938
"osm_way_1233264321_0_2","osm:way/1233264321","road",0,2,-23843.128388221252,-6901.816978073438,-0.482374638184524
"osm_way_1233264321_0_3","osm:way/1233264321","road",0,3,-23875.587406339462,-7418.423135908628,-0.48939801041356645
"osm_way_1233264321_0_4","osm:way/1233264321","road",0,4,-23915.343280320132,-8231.660828463275,-0.5008822902219379
"osm_way_1233264325_0_0","osm:way/1233264325","road",0,0,-33280.19150867709,26300.48148253148,-1.4102269032349568
"osm_way_1233264325_0_1","osm:way/1233264325","road",0,1,-33333.74046865652,25465.023436218813,-1.3790480060080768
"osm_way_1233264325_0_2","osm:way/1233264325","road",0,2,-33674.58055487894,21702.12415721581,-1.2575107879300162
"osm_way_1233264325_0_3","osm:way/1233264325","road",0,3,-33785.75846110374,20473.376925932494,-1.2226745600514732
"osm_way_1233264325_0_4","osm:way/1233264325","road",0,4,-35168.551551321085,5206.244538368544,-0.9893484035536915
"osm_way_1233264325_0_5","osm:way/1233264325","road",0,5,-35263.50354514049,4330.788694246556,-0.9880247162396216
"osm_way_1233264325_0_6","osm:way/1233264325","road",0,6,-35356.007084321405,3217.5835859452905,-0.9865372147167761
"osm_way_1233264325_0_7","osm:way/1233264325","road",0,7,-35425.78694394324,2314.354543190048,-0.9864782804498873
"osm_way_1233264325_0_8","osm:way/1233264325","road",0,8,-35679.77992668617,-434.2192956119741,-0.9965548005308911
"osm_way_1233264325_0_9","osm:way/1233264325","road",0,9,-35785.27035784959,-1599.6412154195295,-1.0043173801632221
"osm_way_1233264325_0_10","osm:way/1233264325","road",0,10,-35999.495980077176,-3966.0366518884657,-1.0266991251786095
"osm_way_1233264325_0_11","osm:way/1233264325","road",0,11,-36322.45178253821,-7584.5108552650145,-1.0778101967652276
"osm_way_1233264325_0_12","osm:way/1233264325","road",0,12,-36424.69318114969,-8733.268153812869,-1.0983558226975276
"osm_way_1233264325_0_13","osm:way/1233264325","road",0,13,-36743.33968017268,-12301.748560411499,-1.1755656549155447
"osm_way_1233264336_0_0","osm:way/1233264336","road",0,0,11093.18392829851,37693.173428040594,-1.2123251730997708
"osm_way_1233264336_0_1","osm:way/1233264336","road",0,1,10768.462720256079,34116.94120599075,-1.005046947901178
"osm_way_1233264336_0_2","osm:way/1233264336","road",0,2,10532.94870818153,31528.3665635202,-0.8676433710633091
"osm_way_1233264336_0_3","osm:way/1233264336","road",0,3,10503.712632663886,31208.405395007798,-0.8513945756760677
"osm_way_1234909730_0_0","osm:way/1234909730","road",0,0,-17825.90186852239,23434.740069722822,-0.6800931947950062
"osm_way_1234909730_0_1","osm:way/1234909730","road",0,1,-17744.725275829653,24200.20602917333,-0.7064745931245398
"osm_way_1234909730_0_2","osm:way/1234909730","road",0,2,-17722.80759259331,24407.959483502505,-0.713798348553496
"osm_way_1234909731_0_0","osm:way/1234909731","road",0,0,-19260.692244823134,25071.171438407335,-0.7840912624061502
"osm_way_1234909731_0_1","osm:way/1234909731","road",0,1,-19323.1885115066,24183.498262707697,-0.7516353445481627
"osm_way_1234909732_0_0","osm:way/1234909732","road",0,0,-19143.003662223477,26729.86484627713,-0.8480448143444619
"osm_way_1234909732_0_1","osm:way/1234909732","road",0,1,-19260.692244823134,25071.171438407335,-0.7840912624061502
"osm_way_1234909733_0_0","osm:way/1234909733","road",0,0,-29906.409442097676,25187.438592735565,-1.1983585632762583
"osm_way_1234909733_0_1","osm:way/1234909733","road",0,1,-29848.79331441597,25951.793962266536,-1.2263676679594937
"osm_way_1234909734_0_0","osm:way/1234909734","road",0,0,-12242.027320011874,24306.981454218338,-0.5813919804495526
"osm_way_1234909734_0_1","osm:way/1234909734","road",0,1,-12271.2493579799,23821.48354865036,-0.5635986626586487
"osm_way_1234909735_0_0","osm:way/1234909735","road",0,0,-5207.138942902202,23551.606840825058,-0.45691748677967325
"osm_way_1234909735_0_1","osm:way/1234909735","road",0,1,-5264.784688401014,23054.999232372553,-0.43920971640289963
"osm_way_1234909737_0_0","osm:way/1234909737","road",0,0,8636.04392610678,21344.058572272283,-0.41622005750951985
"osm_way_1234909737_0_1","osm:way/1234909737","road",0,1,8691.26656242162,22056.194780448932,-0.44124602246142786
"osm_way_1234909738_0_0","osm:way/1234909738","road",0,0,8765.007452832862,10604.231394918037,-0.14845906704010758
"osm_way_1234909738_0_1","osm:way/1234909738","road",0,1,8411.757699487634,6471.39675670688,-0.08827728463813855
"osm_way_1234909738_0_2","osm:way/1234909738","road",0,2,8285.076159254271,4996.019127023826,-0.0733321496976913
"osm_way_1234909738_0_3","osm:way/1234909738","road",0,3,8265.586676915535,4763.824895966354,-0.07129955031679458
"osm_way_1234909738_0_4","osm:way/1234909738","road",0,4,8025.212350727528,1465.333059275173,-0.052095335611568316
"osm_way_1234909738_0_5","osm:way/1234909738","road",0,5,7761.30551480711,-845.4989423196047,-0.04770937597085023
"osm_way_1234909739_0_0","osm:way/1234909739","road",0,0,2057.517583037792,22017.3630704875,-0.38409185708587756
"osm_way_1234909739_0_1","osm:way/1234909739","road",0,1,2113.545462762036,22769.495011756215,-0.4107346141822177
"osm_way_1234909740_0_0","osm:way/1234909740","road",0,0,21344.059120315895,20524.98713531019,-0.6874795642076492
"osm_way_1234909740_0_1","osm:way/1234909740","road",0,1,21324.562980570998,20237.244434093594,-0.6776153696833376
"osm_way_1234909742_0_0","osm:way/1234909742","road",0,0,53807.76504976434,37691.131549153724,-3.3820037820163407
"osm_way_1234909742_0_1","osm:way/1234909742","road",0,1,52314.74808718505,20551.081276940993,-2.473854552415844
"osm_way_1234909745_0_0","osm:way/1234909745","road",0,0,52371.48201490099,19210.126385829073,-2.436622407601874
"osm_way_1234909745_0_1","osm:way/1234909745","road",0,1,52512.65837325177,17854.722218984745,-2.4087504091269807
"osm_way_1234909745_0_2","osm:way/1234909745","road",0,2,52516.6878301966,17462.546638744912,-2.3982021326233394
"osm_way_1234909746_0_0","osm:way/1234909746","road",0,0,50107.73191108022,19170.302050380804,-2.2538465178655542
"osm_way_1234909746_0_1","osm:way/1234909746","road",0,1,49957.440326629585,18099.330258510698,-2.2107228352695074
"osm_way_1234909746_0_2","osm:way/1234909746","road",0,2,49937.10717420982,17634.94291140812,-2.1960982434109155
"osm_way_1234909747_0_0","osm:way/1234909747","road",0,0,50107.73191108022,19170.302050380804,-2.2538465178655542
"osm_way_1234909747_0_1","osm:way/1234909747","road",0,1,51447.46918149482,19193.532373937014,-2.361038003448357
"osm_way_1234909747_0_2","osm:way/1234909747","road",0,2,52371.48201490099,19210.126385829073,-2.436622407601874
"osm_way_1234909748_0_0","osm:way/1234909748","road",0,0,51447.46918149482,19193.532373937014,-2.361038003448357
"osm_way_1234909748_0_1","osm:way/1234909748","road",0,1,51317.46287971398,17969.24436924023,-2.314842775504644
"osm_way_1234909767_0_0","osm:way/1234909767","road",0,0,-31988.3419516825,26169.448190145056,-1.3388319110475777
"osm_way_1234909767_0_1","osm:way/1234909767","road",0,1,-31780.565763868337,28048.121627245302,-1.4084694039667056
"osm_way_1234909768_0_0","osm:way/1234909768","road",0,0,-20758.8295792755,26916.461649566132,-0.9063717014754502
"osm_way_1234909768_0_1","osm:way/1234909768","road",0,1,-20967.45334567059,25214.437023360475,-0.8434898664461343
"osm_way_1234909768_0_2","osm:way/1234909768","road",0,2,-21064.86266770679,24348.982169416657,-0.8130008915941289
"osm_way_1234909769_0_0","osm:way/1234909769","road",0,0,52314.74808718505,20551.081276940993,-2.473854552415844
"osm_way_1234909769_0_1","osm:way/1234909769","road",0,1,52371.48201490099,19210.126385829073,-2.436622407601874
"osm_way_1237164613_0_0","osm:way/1237164613","building",0,0,12924.885353795828,23978.11931396771,-0.5823700774655549
"osm_way_1237164613_0_1","osm:way/1237164613","building",0,1,12437.70596633422,24011.457754457275,-0.5739557126787531
"osm_way_1237164613_0_2","osm:way/1237164613","building",0,2,11192.962273842537,24088.13690076583,-0.5538303556477331
"osm_way_1237164613_0_3","osm:way/1237164613","building",0,3,11278.23545426047,25091.348598352324,-0.5940843632131987
"osm_way_1237164613_0_4","osm:way/1237164613","building",0,4,12440.176089709405,25879.011670282125,-0.647190628811245
"osm_way_1237164613_0_5","osm:way/1237164613","building",0,5,13329.283319279315,25942.320537389092,-0.6677004568018674
"osm_way_1237164613_0_6","osm:way/1237164613","building",0,6,13267.55352469392,24911.334202078655,-0.6252325640275558
"osm_way_1237164613_0_7","osm:way/1237164613","building",0,7,12977.68132469069,24926.89349718163,-0.6198870369146903
"osm_way_1237164613_0_8","osm:way/1237164613","building",0,8,12924.885353795828,23978.11931396771,-0.5823700774655549
"osm_way_1238485618_0_0","osm:way/1238485618","road",0,0,-20678.365208103325,24312.331779659908,-0.7989721133938588
"osm_way_1238485618_0_1","osm:way/1238485618","road",0,1,-21064.86266770679,24348.982169416657,-0.8130008915941289
"osm_way_1238485618_0_2","osm:way/1238485618","road",0,2,-29906.409442097676,25187.438592735565,-1.1983585632762583
"osm_way_1238485618_0_3","osm:way/1238485618","road",0,3,-32101.167646860427,25365.094826354856,-1.3119313166725988
"osm_way_1240066636_0_0","osm:way/1240066636","building",0,0,8869.574933584458,-2724.1770540407424,-0.06740321894138646
"osm_way_1240066636_0_1","osm:way/1240066636","building",0,1,8658.443151763577,-4978.349648177088,-0.07814508304910817
"osm_way_1240066636_0_2","osm:way/1240066636","building",0,2,9700.962478852538,-5076.12985416523,-0.09389826803989365
"osm_way_1240066636_0_3","osm:way/1240066636","building",0,3,9764.302948544459,-4396.211927714325,-0.08980428714124855
"osm_way_1240066636_0_4","osm:way/1240066636","building",0,4,10566.491321697158,-4470.659499383813,-0.10308787070414382
"osm_way_1240066636_0_5","osm:way/1240066636","building",0,5,10414.638918533356,-5839.382658600249,-0.11167860245500094
"osm_way_1240066636_0_6","osm:way/1240066636","building",0,6,8515.53493338059,-5630.492218612506,-0.08165864038254256
"osm_way_1240066636_0_7","osm:way/1240066636","building",0,7,7901.715698600942,-5562.715107045741,-0.07317536445121675
"osm_way_1240066636_0_8","osm:way/1240066636","building",0,8,8176.999070014301,-2354.212534229358,-0.05668697345502238
"osm_way_1240066636_0_9","osm:way/1240066636","building",0,9,8188.367810832198,-2217.562322557789,-0.05634188616951974
"osm_way_1240066636_0_10","osm:way/1240066636","building",0,10,9458.23308900538,-2330.89863005176,-0.07428601645003141
"osm_way_1240066636_0_11","osm:way/1240066636","building",0,11,9424.12687500762,-2686.411259314533,-0.07518306520655216
"osm_way_1240066636_0_12","osm:way/1240066636","building",0,12,9416.006294499353,-2775.2894227885636,-0.07544461701662897
"osm_way_1240066636_0_13","osm:way/1240066636","building",0,13,8869.574933584458,-2724.1770540407424,-0.06740321894138646
"osm_way_1240066833_0_0","osm:way/1240066833","road",0,0,18814.824146263454,-12301.014846056014,-0.3959286488274927
"osm_way_1240066833_0_1","osm:way/1240066833","road",0,1,18921.905739794478,-11083.385266203968,-0.3767256603580904
"osm_way_1240066833_0_2","osm:way/1240066833","road",0,2,19608.206910929417,-3302.1111119781685,-0.30949678474776476
"osm_way_1240364422_0_0","osm:way/1240364422","road",0,0,49824.220741141886,-4817.920134583501,-1.9612354785468966
"osm_way_1240364422_0_1","osm:way/1240364422","road",0,1,49914.420703207536,-3791.3826429650358,-1.9613350987491174
"osm_way_1240364423_0_0","osm:way/1240364423","road",0,0,54964.61086324343,-4234.7506241177125,-2.378691514471498
"osm_way_1240364423_0_1","osm:way/1240364423","road",0,1,49914.420703207536,-3791.3826429650358,-1.9613350987491174
"osm_way_1240364506_0_0","osm:way/1240364506","road",0,0,49989.99375915021,-2932.6018495857725,-1.9627085728794569
"osm_way_1240364506_0_1","osm:way/1240364506","road",0,1,50839.2327014595,-3527.038401232768,-2.032745407034753
"osm_way_1240364506_0_2","osm:way/1240364506","road",0,2,54964.639396733706,-3882.372346099176,-2.376447031812745
"osm_way_1241712083_0_0","osm:way/1241712083","road",0,0,54966.10158078881,14175.352183478395,-2.5225709035979094
"osm_way_1241712083_0_1","osm:way/1241712083","road",0,1,54435.05344459778,13806.166477262588,-2.4689839242725498
"osm_way_1241712083_0_2","osm:way/1241712083","road",0,2,51942.220532481915,12073.23584177129,-2.226201256892324
"osm_way_1241712084_0_0","osm:way/1241712084","green",0,0,46853.41834513214,-3983.36373459871,-1.730668151574477
"osm_way_1241712084_0_1","osm:way/1241712084","green",0,1,46920.04716888334,-3255.6774385686977,-1.731420733154465
"osm_way_1241712084_0_2","osm:way/1241712084","green",0,2,47606.94075709133,-3293.498533540935,-1.7824356291367138
"osm_way_1241712084_0_3","osm:way/1241712084","green",0,3,47535.43929046354,-4025.628335250876,-1.7813199770799315
"osm_way_1241712084_0_4","osm:way/1241712084","green",0,4,46853.41834513214,-3983.36373459871,-1.730668151574477
"osm_way_1241712085_0_0","osm:way/1241712085","green",0,0,46718.5847474732,-4748.818616511512,-1.7260434526015445
"osm_way_1241712085_0_1","osm:way/1241712085","green",0,1,47496.41052762274,-4825.530112402336,-1.7839785091346982
"osm_way_1241712085_0_2","osm:way/1241712085","green",0,2,47433.847650893294,-5456.561524166438,-1.7844263941857008
"osm_way_1241712085_0_3","osm:way/1241712085","green",0,3,46646.27971349416,-5375.405515616088,-1.7257425473022892
"osm_way_1241712085_0_4","osm:way/1241712085","green",0,4,46718.5847474732,-4748.818616511512,-1.7260434526015445
"osm_way_1241849788_0_0","osm:way/1241849788","road",0,0,-34956.032239518805,-6481.237433409811,-0.9893890867211041
"osm_way_1241849788_0_1","osm:way/1241849788","road",0,1,-23875.587406339462,-7418.423135908628,-0.48939801041356645
"osm_way_1241849790_0_0","osm:way/1241849790","road",0,0,-42908.35291517068,-12302.110273137178,-1.5599177183652557
"osm_way_1241849790_0_1","osm:way/1241849790","road",0,1,-42874.45556011231,-11741.06392936568,-1.547045923098267
"osm_way_1241849790_0_2","osm:way/1241849790","road",0,2,-41315.55253865716,-11889.838388649321,-1.4470834130179355
"osm_way_1241849790_0_3","osm:way/1241849790","road",0,3,-41002.14835684145,-11916.482871995691,-1.427389294791226
"osm_way_1241849790_0_4","osm:way/1241849790","road",0,4,-41016.05235496474,-12301.993292661597,-1.4356155194619191
"osm_way_1241849808_0_0","osm:way/1241849808","road",0,0,-25478.868830993328,-12301.232273629006,-0.6269648562849284
"osm_way_1241849808_0_1","osm:way/1241849808","road",0,1,-25368.58486148531,-11169.140938370158,-0.6017046699767548
"osm_way_1241849808_0_2","osm:way/1241849808","road",0,2,-24235.9685774171,-10649.161570625765,-0.5488191983246793
"osm_way_1241849808_0_3","osm:way/1241849808","road",0,3,-23989.95919394128,-10536.943993714263,-0.5376657999455858
"osm_way_1241849808_0_4","osm:way/1241849808","road",0,4,-22601.56435436603,-10610.220931831589,-0.48825263350593673
"osm_way_1252702053_0_0","osm:way/1252702053","road",0,0,-45920.02515886851,24901.02287780062,-2.1374810533245636
"osm_way_1252702053_0_1","osm:way/1252702053","road",0,1,-46529.003288922286,24934.625083806564,-2.1828616765901643
"osm_way_1252702055_0_0","osm:way/1252702055","road",0,0,-45954.29724390494,27404.05387360474,-2.2427831474573168
"osm_way_1252702055_0_1","osm:way/1252702055","road",0,1,-45957.487590481054,26554.155539186802,-2.2069909164514456
"osm_way_1252702055_0_2","osm:way/1252702055","road",0,2,-45920.02515886851,24901.02287780062,-2.1374810533245636
"osm_way_1252702055_0_3","osm:way/1252702055","road",0,3,-45336.98081107535,24130.043352763805,-2.066143180398683
"osm_way_1252702055_0_4","osm:way/1252702055","road",0,4,-44987.79067254134,23460.14685733768,-2.0164147253524334
"osm_way_1252702055_0_5","osm:way/1252702055","road",0,5,-45026.70373347769,22535.810579106892,-1.9857604942814078
"osm_way_1252702055_0_6","osm:way/1252702055","road",0,6,-45527.57694395261,20908.194364317376,-1.9657182406845664
"osm_way_1252702055_0_7","osm:way/1252702055","road",0,7,-46507.57616090126,20322.642500292237,-2.0173489465236116
"osm_way_1252702055_0_8","osm:way/1252702055","road",0,8,-46528.687009524794,20320.146531736325,-2.0188065523058185
"osm_way_1268287943_0_0","osm:way/1268287943","green",0,0,-40839.81822468509,2486.252048784605,-1.3103044200777347
"osm_way_1268287943_0_1","osm:way/1268287943","green",0,1,-37156.030189257515,2268.7119262304823,-1.0846080642778588
"osm_way_1268287943_0_2","osm:way/1268287943","green",0,2,-37401.93466687376,207.83351823087753,-1.0949490653429983
"osm_way_1268287943_0_3","osm:way/1268287943","green",0,3,-37480.69304316878,214.49504448846812,-1.0995672962719416
"osm_way_1268287943_0_4","osm:way/1268287943","green",0,4,-40743.890427122,507.6053181869546,-1.299525901468046
"osm_way_1268287943_0_5","osm:way/1268287943","green",0,5,-41031.33240177386,767.5569485886891,-1.3181839967722375
